entity_id,kind,date,ville,lieu_nom,lieu_id,source_url,scope
F0050,film,2026-08-24,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000034332&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:45&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0071,film,2026-08-24,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000025598&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.OpenCaption,Format.Projection.Digital&perfd=20260824&perft=15:55&code=VO; SUBTITLE; SUBTITLE OCAP",toulouse
F0149,film,2026-08-24,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.493&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=17:35&code=VO",toulouse
F0157,film,2026-08-24,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.328440&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=19:35&code=VO",toulouse
F0093,film,2026-08-24,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000043086&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=21:15&code=VO",toulouse
F0014,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0006,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0001,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0002,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0004,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0008,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0076,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0005,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0009,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0010,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0016,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0020,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0013,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0052,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0170,film,2026-08-24,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0006,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0009,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0016,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0024,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0017,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0080,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0015,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0021,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0001,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0008,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0002,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0004,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0011,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0020,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0010,film,2026-08-24,Labège,Pathé Toulouse Labège,L138,,toulouse
F0020,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:00&code=Accès PMR; VF;",toulouse
F0002,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:30&code=Accès PMR; VF;",toulouse
F0017,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:40&code=Accès PMR; VF;",toulouse
F0029,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000022546&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:40&code=Accès PMR; VF;",toulouse
F0008,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000016503&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:45&code=Accès PMR; VF;",toulouse
F0001,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Auditorium.Experience.Ice,Auditorium.Experience.DolbyAtmos&perfd=20260824&perft=17:45&code=Accès PMR; Dolby Atmos; ICE; VF;",toulouse
F0016,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:45&code=Accès PMR; VF;",toulouse
F0021,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000033718&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:45&code=Accès PMR; VF;",toulouse
F0009,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:50&code=Accès PMR; VF;",toulouse
F0030,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000019899&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=17:50&code=Accès PMR; VF;",toulouse
F0006,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=18:00&code=Accès PMR; VF;",toulouse
F0004,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=18:10&code=Accès PMR; VF;",toulouse
F0011,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000002942&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=18:10&code=Accès PMR; VF;",toulouse
F0076,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000019382&tags=Showtime.Accessibility.Accessible,Localization.Version.Original,Showtime.Accessibility.Subtitled&perfd=20260824&perft=19:50&code=Accès PMR; VOST;",toulouse
F0014,film,2026-08-24,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.316021&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260824&perft=19:50&code=Accès PMR; VF;",toulouse
F0008,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000016503&tags=Format.Projection.Digital&perfd=20260824&perft=13:30,toulouse
F0009,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.320681&tags=Format.Projection.Digital&perfd=20260824&perft=13:30,toulouse
F0021,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000033718&tags=Format.Projection.Digital&perfd=20260824&perft=13:30,toulouse
F0002,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000013045&tags=Format.Projection.Digital&perfd=20260824&perft=13:30,toulouse
F0006,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.314503&tags=Format.Projection.Digital&perfd=20260824&perft=13:40,toulouse
F0001,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.276608&tags=Format.Projection.Digital&perfd=20260824&perft=13:45,toulouse
F0004,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000032856&tags=Format.Projection.Digital&perfd=20260824&perft=13:50,toulouse
F0011,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000002942&tags=Format.Projection.Digital&perfd=20260824&perft=14:00,toulouse
F0017,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.314942&tags=Format.Projection.Digital&perfd=20260824&perft=15:40,toulouse
F0016,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.313256&tags=Format.Projection.Digital&perfd=20260824&perft=16:05,toulouse
F0030,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.1000019899&tags=Format.Projection.Digital&perfd=20260824&perft=18:00,toulouse
F0020,film,2026-08-24,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.294280&tags=Format.Projection.Digital&perfd=20260824&perft=20:25,toulouse
F0013,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000024105&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=14:00&code=;;VO;;;1",toulouse
F0062,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000029301&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=14:10&code=;;VO;;;1",toulouse
F0063,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000037432&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=14:20&code=;;VO;;;1",toulouse
F0090,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000007388&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=16:00&code=;;VO;;;1",toulouse
F0108,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.231700&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=16:45&code=;;VO;;;1",toulouse
F0040,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.310112&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=17:40&code=;;VO;;;1",toulouse
F0098,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1581&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=17:50&code=;;VO;;;1",toulouse
F0002,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000013045&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=19:30&code=;;VO;;;1",toulouse
F0088,film,2026-08-24,Toulouse,American Cosmograph,L141,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0235&gid_entity=movie.movie._.1000003998&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=20:00&code=;;VO;;;1",toulouse
F0009,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.320681&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=13:15&code=apd03a; PMR; 2D; VF; ",toulouse
F0024,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.315380&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=13:30&code=SME; AUDIO; GRETA; apd06a; PMR; 2D; VF; ",toulouse
F0016,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.313256&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=13:40&code=SME; AUDIO; GRETA; apd06a; PMR; 2D; VF; ",toulouse
F0004,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000032856&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=13:50&code=SME; AUDIO; PMR; 2D; VF; ",toulouse
F0002,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000013045&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=14:00&code=SME; AUDIO; GRETA; PMR; 2D; VO; ",toulouse
F0001,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.276608&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=14:00&code=SME; AUDIO; GRETA; PMR; 2D; VF; ",toulouse
F0005,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=14:10&code=PMR; 2D; VO; ",toulouse
F0006,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.314503&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=15:50&code=SME; AUDIO; GRETA; PMR; 2D; VF; ",toulouse
F0010,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000037046&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260824&perft=18:00&code=SME; AUDIO; PMR; 2D; VF; ",toulouse
F0030,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000019899&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=18:00&code=SME; AUDIO; PMR; 2D; VO; ",toulouse
F0052,film,2026-08-24,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000028234&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=22:00&code=PMR; 2D; VO; ",toulouse
F0017,film,2026-08-24,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=17:30&code=VF; DISABLED ACCESS",toulouse
F0002,film,2026-08-24,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:30&code=VF; DISABLED ACCESS",toulouse
F0406,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.304180&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=10:00",toulouse
F0144,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.286853&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=10:00",toulouse
F0020,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=10:30",toulouse
F0024,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.315380&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=11:00",toulouse
F0009,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260824&perft=11:00",toulouse
F0030,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000019899&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=11:00",toulouse
F0017,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=11:00",toulouse
F0004,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=13:30",toulouse
F0005,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=13:50",toulouse
F0001,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=13:50",toulouse
F0016,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=13:50",toulouse
F0123,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.320561&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=14:00",toulouse
F0202,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.259479&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=15:30",toulouse
F0029,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000022546&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=15:55",toulouse
F0006,film,2026-08-24,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260824&perft=16:40",toulouse
F0006,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=14:00",toulouse
F0017,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,BoostPos.Image.2D,BoostPos.XpEtLabels.DerniereSeance,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=14:00",toulouse
F0010,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000037046&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=14:15",toulouse
F0009,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=16:00",toulouse
F0029,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000022546&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=16:00",toulouse
F0016,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,BoostPos.Image.2D,BoostPos.XpEtLabels.DerniereSeance,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=16:15",toulouse
F0001,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,BoostPos.Image.2D,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=18:00",toulouse
F0053,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.316460&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=18:15",toulouse
F0002,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=20:30",toulouse
F0080,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000017192&tags=Localization.Version.Original,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=20:45",toulouse
F0103,film,2026-08-24,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000003105&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260824&perft=20:45",toulouse
F0009,film,2026-08-24,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=15:00&code=VF; DISABLED ACCESS",toulouse
F0002,film,2026-08-24,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=17:15&code=VF; DISABLED ACCESS",toulouse
F0001,film,2026-08-24,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:45&code=VF; DISABLED ACCESS",toulouse
F0020,film,2026-08-24,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=10:30",toulouse
F0014,film,2026-08-24,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.316021&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=10:50",toulouse
F0001,film,2026-08-24,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260824&perft=10:50",toulouse
F0009,film,2026-08-24,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260824&perft=11:00",toulouse
F0016,film,2026-08-24,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260824&perft=11:00",toulouse
